Perturbation	Synergies	Non-synergies
[STAT3i]-[TIAM1i]	0	450
[STAT3i]-[RHOAi]	0	450
[STAT3i]-[RND3i]	0	450
[STAT3i]-[CASP3i]	0	450
[STAT3i]-[JNK_fi]	0	250
[STAT3i]-[MAP2K7i]	0	450
[STAT3i]-[MAPK8IP3i]	0	450
[STAT3i]-[ROCK1i]	0	450
[STAT3i]-[Prosurvivali]	0	450
[STAT3i]-[Antisurvivali]	0	450
[STAT1i]-[STAT2i]	0	443
[STAT1i]-[JAK_fi]	0	443
[STAT1i]-[AXIN1i]	0	399
[STAT1i]-[MDM2i]	0	397
[STAT1i]-[CK1_fi]	0	443
[STAT1i]-[ITCHi]	0	246
[STAT1i]-[TP53i]	0	443
[STAT1i]-[NFKB_fi]	0	443
[STAT1i]-[IKBKBi]	0	388
[STAT1i]-[REL_fi]	0	443
[STAT1i]-[PIAS1i]	0	441
[STAT1i]-[AKT_fi]	0	364
[STAT1i]-[MAPK14i]	2	424
[STAT1i]-[CBPp300_ci]	0	403
[STAT1i]-[SKIi]	0	443
[STAT1i]-[PPM1Ai]	0	443
[STAT1i]-[ERK_fi]	0	255
[STAT1i]-[GSK3_fi]	0	443
[STAT1i]-[PPP1CAi]	0	443
[STAT1i]-[TAB_fi]	0	389
[STAT1i]-[MAP3K7i]	0	389
[STAT1i]-[SMAD4i]	0	443
[STAT1i]-[SMAD1i]	0	443
[STAT1i]-[SMAD5i]	0	443
[STAT1i]-[BMPR2i]	0	443
[STAT1i]-[ACVR1i]	0	443
[STAT1i]-[SRCi]	0	443
[STAT1i]-[SMAD3i]	0	443
[STAT1i]-[SHC1i]	0	409
[STAT1i]-[SMAD6i]	0	443
[STAT1i]-[TRAF6i]	0	417
[STAT1i]-[SMAD7i]	0	441
[STAT1i]-[SMURF1i]	0	422
[STAT1i]-[SMURF2i]	0	443
[STAT1i]-[SMAD2i]	0	393
[STAT1i]-[TGFBR2i]	0	443
[STAT1i]-[TGFBR1i]	0	443
[STAT1i]-[DVL_fi]	0	443
[STAT1i]-[DAAM1i]	0	443
[STAT1i]-[PARD6Ai]	0	443
[STAT1i]-[AP1_ci]	0	428
[STAT1i]-[MYCi]	3	382
[STAT1i]-[JUNi]	0	443
[STAT1i]-[ATF2i]	0	443
[STAT1i]-[FOSi]	0	443
[STAT1i]-[SRFi]	0	443
[STAT1i]-[PTENi]	0	443
[STAT1i]-[CFL_fi]	0	443
[STAT1i]-[LIMK1i]	0	443
[STAT1i]-[LIMK2i]	0	443
[STAT1i]-[CDC42i]	0	443
[STAT1i]-[ARHGAP24i]	0	443
[STAT1i]-[RAC_fi]	0	313
[STAT1i]-[TIAM1i]	0	443
[STAT1i]-[RHOAi]	0	443
[STAT1i]-[RND3i]	0	443
[STAT1i]-[CASP3i]	0	443
[STAT1i]-[JNK_fi]	0	246
[STAT1i]-[MAP2K7i]	0	443
[STAT1i]-[MAPK8IP3i]	0	443
[STAT1i]-[ROCK1i]	0	443
[STAT1i]-[Prosurvivali]	0	443
[STAT1i]-[Antisurvivali]	0	443
[STAT2i]-[JAK_fi]	0	450
[STAT2i]-[AXIN1i]	0	405
[STAT2i]-[MDM2i]	0	404
[STAT2i]-[CK1_fi]	0	450
[STAT2i]-[ITCHi]	0	250
[STAT2i]-[TP53i]	0	450
[STAT2i]-[NFKB_fi]	0	450
[STAT2i]-[IKBKBi]	0	396
[STAT2i]-[REL_fi]	0	450
[STAT2i]-[PIAS1i]	0	448
[STAT2i]-[AKT_fi]	0	373
[STAT2i]-[MAPK14i]	0	434
[STAT2i]-[CBPp300_ci]	0	410
[STAT2i]-[SKIi]	0	450
[STAT2i]-[PPM1Ai]	0	450
[STAT2i]-[ERK_fi]	0	261
[STAT2i]-[GSK3_fi]	0	450
[STAT2i]-[PPP1CAi]	0	450
[STAT2i]-[TAB_fi]	0	396
[STAT2i]-[MAP3K7i]	0	396
[STAT2i]-[SMAD4i]	0	450
[STAT2i]-[SMAD1i]	0	450
[STAT2i]-[SMAD5i]	0	450
[STAT2i]-[BMPR2i]	0	450
[STAT2i]-[ACVR1i]	0	450
[STAT2i]-[SRCi]	0	450
[STAT2i]-[SMAD3i]	0	450
[STAT2i]-[SHC1i]	0	415
[STAT2i]-[SMAD6i]	0	446
[STAT2i]-[TRAF6i]	0	424
[STAT2i]-[SMAD7i]	0	448
[STAT2i]-[SMURF1i]	0	429
[STAT2i]-[SMURF2i]	0	450
[STAT2i]-[SMAD2i]	0	397
[STAT2i]-[TGFBR2i]	0	450
[STAT2i]-[TGFBR1i]	0	450
[STAT2i]-[DVL_fi]	0	450
[STAT2i]-[DAAM1i]	0	450
[STAT2i]-[PARD6Ai]	0	450
[STAT2i]-[AP1_ci]	0	436
[STAT2i]-[MYCi]	0	392
[STAT2i]-[JUNi]	0	450
[STAT2i]-[ATF2i]	0	450
[STAT2i]-[FOSi]	0	450
[STAT2i]-[SRFi]	0	450
[STAT2i]-[PTENi]	0	450
[STAT2i]-[CFL_fi]	0	450
[STAT2i]-[LIMK1i]	0	450
[STAT2i]-[LIMK2i]	0	450
[STAT2i]-[CDC42i]	0	450
[STAT2i]-[ARHGAP24i]	0	450
[STAT2i]-[RAC_fi]	0	316
[STAT2i]-[TIAM1i]	0	450
[STAT2i]-[RHOAi]	0	450
[STAT2i]-[RND3i]	0	450
[STAT2i]-[CASP3i]	0	450
[STAT2i]-[JNK_fi]	0	250
[STAT2i]-[MAP2K7i]	0	450
[STAT2i]-[MAPK8IP3i]	0	450
[STAT2i]-[ROCK1i]	0	450
[STAT2i]-[Prosurvivali]	0	450
[STAT2i]-[Antisurvivali]	0	450
[JAK_fi]-[AXIN1i]	0	405
[JAK_fi]-[MDM2i]	0	404
[JAK_fi]-[CK1_fi]	0	450
[JAK_fi]-[ITCHi]	0	250
[JAK_fi]-[TP53i]	0	450
[JAK_fi]-[NFKB_fi]	0	450
[JAK_fi]-[IKBKBi]	0	396
[JAK_fi]-[REL_fi]	0	450
[JAK_fi]-[PIAS1i]	0	448
[JAK_fi]-[AKT_fi]	0	373
[JAK_fi]-[MAPK14i]	0	434
[JAK_fi]-[CBPp300_ci]	0	410
[JAK_fi]-[SKIi]	0	450
[JAK_fi]-[PPM1Ai]	0	450
[JAK_fi]-[ERK_fi]	0	261
[JAK_fi]-[GSK3_fi]	0	450
[JAK_fi]-[PPP1CAi]	0	450
[JAK_fi]-[TAB_fi]	0	396
[JAK_fi]-[MAP3K7i]	0	396
[JAK_fi]-[SMAD4i]	0	450
[JAK_fi]-[SMAD1i]	0	450
[JAK_fi]-[SMAD5i]	0	450
[JAK_fi]-[BMPR2i]	0	450
[JAK_fi]-[ACVR1i]	0	450
[JAK_fi]-[SRCi]	0	450
[JAK_fi]-[SMAD3i]	0	450
[JAK_fi]-[SHC1i]	0	415
[JAK_fi]-[SMAD6i]	0	446
[JAK_fi]-[TRAF6i]	0	424
[JAK_fi]-[SMAD7i]	0	448
[JAK_fi]-[SMURF1i]	0	429
[JAK_fi]-[SMURF2i]	0	450
[JAK_fi]-[SMAD2i]	0	397
[JAK_fi]-[TGFBR2i]	0	450
[JAK_fi]-[TGFBR1i]	0	450
[JAK_fi]-[DVL_fi]	0	450
[JAK_fi]-[DAAM1i]	0	450
[JAK_fi]-[PARD6Ai]	0	450
[JAK_fi]-[AP1_ci]	0	436
[JAK_fi]-[MYCi]	0	392
[JAK_fi]-[JUNi]	0	450
[JAK_fi]-[ATF2i]	0	450
[JAK_fi]-[FOSi]	0	450
[JAK_fi]-[SRFi]	0	450
[JAK_fi]-[PTENi]	0	450
[JAK_fi]-[CFL_fi]	0	450
[JAK_fi]-[LIMK1i]	0	450
[JAK_fi]-[LIMK2i]	0	450
[JAK_fi]-[CDC42i]	0	450
[JAK_fi]-[ARHGAP24i]	0	450
[JAK_fi]-[RAC_fi]	0	316
[JAK_fi]-[TIAM1i]	0	450
[JAK_fi]-[RHOAi]	0	450
[JAK_fi]-[RND3i]	0	450
[JAK_fi]-[CASP3i]	0	450
[JAK_fi]-[JNK_fi]	0	250
[JAK_fi]-[MAP2K7i]	0	450
[JAK_fi]-[MAPK8IP3i]	0	450
[JAK_fi]-[ROCK1i]	0	450
[JAK_fi]-[Prosurvivali]	0	450
[JAK_fi]-[Antisurvivali]	0	450
[AXIN1i]-[MDM2i]	0	376
[AXIN1i]-[CK1_fi]	0	405
[AXIN1i]-[ITCHi]	0	199
[AXIN1i]-[TP53i]	0	405
[AXIN1i]-[NFKB_fi]	0	405
[AXIN1i]-[IKBKBi]	0	361
[AXIN1i]-[REL_fi]	0	405
[AXIN1i]-[PIAS1i]	0	403
[AXIN1i]-[AKT_fi]	0	336
[AXIN1i]-[MAPK14i]	0	389
[AXIN1i]-[CBPp300_ci]	0	380
[AXIN1i]-[SKIi]	0	405
[AXIN1i]-[PPM1Ai]	0	405
[AXIN1i]-[ERK_fi]	0	248
[AXIN1i]-[GSK3_fi]	0	405
[AXIN1i]-[PPP1CAi]	0	405
[AXIN1i]-[TAB_fi]	0	361
[AXIN1i]-[MAP3K7i]	0	361
[AXIN1i]-[SMAD4i]	0	405
[AXIN1i]-[SMAD1i]	0	405
[AXIN1i]-[SMAD5i]	0	405
[AXIN1i]-[BMPR2i]	0	405
[AXIN1i]-[ACVR1i]	0	405
[AXIN1i]-[SRCi]	0	405
[AXIN1i]-[SMAD3i]	0	405
[AXIN1i]-[SHC1i]	0	371
[AXIN1i]-[SMAD6i]	0	402
[AXIN1i]-[TRAF6i]	0	383
[AXIN1i]-[SMAD7i]	0	403
[AXIN1i]-[SMURF1i]	0	384
[AXIN1i]-[SMURF2i]	0	405
[AXIN1i]-[SMAD2i]	0	362
[AXIN1i]-[TGFBR2i]	0	405
[AXIN1i]-[TGFBR1i]	0	405
[AXIN1i]-[DVL_fi]	0	405
[AXIN1i]-[DAAM1i]	0	405
[AXIN1i]-[PARD6Ai]	0	405
[AXIN1i]-[AP1_ci]	0	391
[AXIN1i]-[MYCi]	0	347
[AXIN1i]-[JUNi]	0	405
[AXIN1i]-[ATF2i]	0	405
[AXIN1i]-[FOSi]	0	405
[AXIN1i]-[SRFi]	0	405
[AXIN1i]-[PTENi]	0	405
[AXIN1i]-[CFL_fi]	0	405
[AXIN1i]-[LIMK1i]	0	405
[AXIN1i]-[LIMK2i]	0	405
[AXIN1i]-[CDC42i]	0	405
[AXIN1i]-[ARHGAP24i]	0	405
[AXIN1i]-[RAC_fi]	0	278
[AXIN1i]-[TIAM1i]	0	405
[AXIN1i]-[RHOAi]	0	405
[AXIN1i]-[RND3i]	0	405
[AXIN1i]-[CASP3i]	0	405
[AXIN1i]-[JNK_fi]	0	199
[AXIN1i]-[MAP2K7i]	0	405
[AXIN1i]-[MAPK8IP3i]	0	405
[AXIN1i]-[ROCK1i]	0	405
[AXIN1i]-[Prosurvivali]	0	405
[AXIN1i]-[Antisurvivali]	0	405
[MDM2i]-[CK1_fi]	0	404
[MDM2i]-[ITCHi]	0	224
[MDM2i]-[TP53i]	0	404
[MDM2i]-[NFKB_fi]	0	404
[MDM2i]-[IKBKBi]	0	344
[MDM2i]-[REL_fi]	0	404
[MDM2i]-[PIAS1i]	0	401
[MDM2i]-[AKT_fi]	111	229
[MDM2i]-[MAPK14i]	9	378
[MDM2i]-[CBPp300_ci]	1	381
[MDM2i]-[SKIi]	0	404
[MDM2i]-[PPM1Ai]	0	404
[MDM2i]-[ERK_fi]	5	224
[MDM2i]-[GSK3_fi]	0	404
[MDM2i]-[PPP1CAi]	0	404
[MDM2i]-[TAB_fi]	0	342
[MDM2i]-[MAP3K7i]	0	342
[MDM2i]-[SMAD4i]	0	404
[MDM2i]-[SMAD1i]	0	404
[MDM2i]-[SMAD5i]	0	404
[MDM2i]-[BMPR2i]	0	404
[MDM2i]-[ACVR1i]	0	404
[MDM2i]-[SRCi]	5	395
[MDM2i]-[SMAD3i]	0	400
[MDM2i]-[SHC1i]	0	353
[MDM2i]-[SMAD6i]	0	400
[MDM2i]-[TRAF6i]	0	374
[MDM2i]-[SMAD7i]	0	391
[MDM2i]-[SMURF1i]	0	384
[MDM2i]-[SMURF2i]	0	404
[MDM2i]-[SMAD2i]	0	362
[MDM2i]-[TGFBR2i]	0	404
[MDM2i]-[TGFBR1i]	0	404
[MDM2i]-[DVL_fi]	0	404
[MDM2i]-[DAAM1i]	0	404
[MDM2i]-[PARD6Ai]	0	404
[MDM2i]-[AP1_ci]	4	378
[MDM2i]-[MYCi]	123	224
[MDM2i]-[JUNi]	0	404
[MDM2i]-[ATF2i]	0	404
[MDM2i]-[FOSi]	0	404
[MDM2i]-[SRFi]	0	404
[MDM2i]-[PTENi]	0	402
[MDM2i]-[CFL_fi]	0	404
[MDM2i]-[LIMK1i]	0	404
[MDM2i]-[LIMK2i]	0	404
[MDM2i]-[CDC42i]	0	404
[MDM2i]-[ARHGAP24i]	0	404
[MDM2i]-[RAC_fi]	2	290
[MDM2i]-[TIAM1i]	0	404
[MDM2i]-[RHOAi]	0	404
[MDM2i]-[RND3i]	0	404
[MDM2i]-[CASP3i]	0	404
[MDM2i]-[JNK_fi]	0	224
[MDM2i]-[MAP2K7i]	0	402
[MDM2i]-[MAPK8IP3i]	0	402
[MDM2i]-[ROCK1i]	0	404
[MDM2i]-[Prosurvivali]	0	404
[MDM2i]-[Antisurvivali]	0	404
[CK1_fi]-[ITCHi]	0	250
[CK1_fi]-[TP53i]	0	450
[CK1_fi]-[NFKB_fi]	0	450
[CK1_fi]-[IKBKBi]	0	396
[CK1_fi]-[REL_fi]	0	450
[CK1_fi]-[PIAS1i]	0	448
[CK1_fi]-[AKT_fi]	28	345
[CK1_fi]-[MAPK14i]	0	434
[CK1_fi]-[CBPp300_ci]	0	410
[CK1_fi]-[SKIi]	0	450
[CK1_fi]-[PPM1Ai]	0	450
[CK1_fi]-[ERK_fi]	0	258
[CK1_fi]-[GSK3_fi]	0	450
[CK1_fi]-[PPP1CAi]	0	450
[CK1_fi]-[TAB_fi]	0	396
[CK1_fi]-[MAP3K7i]	0	396
[CK1_fi]-[SMAD4i]	0	450
[CK1_fi]-[SMAD1i]	0	450
[CK1_fi]-[SMAD5i]	0	450
[CK1_fi]-[BMPR2i]	0	450
[CK1_fi]-[ACVR1i]	0	450
[CK1_fi]-[SRCi]	0	450
[CK1_fi]-[SMAD3i]	0	450
[CK1_fi]-[SHC1i]	0	415
[CK1_fi]-[SMAD6i]	0	446
[CK1_fi]-[TRAF6i]	0	424
[CK1_fi]-[SMAD7i]	0	448
[CK1_fi]-[SMURF1i]	0	429
[CK1_fi]-[SMURF2i]	3	447
[CK1_fi]-[SMAD2i]	0	397
[CK1_fi]-[TGFBR2i]	0	450
[CK1_fi]-[TGFBR1i]	0	450
[CK1_fi]-[DVL_fi]	0	450
[CK1_fi]-[DAAM1i]	0	450
[CK1_fi]-[PARD6Ai]	0	450
[CK1_fi]-[AP1_ci]	0	436
[CK1_fi]-[MYCi]	0	392
[CK1_fi]-[JUNi]	0	450
[CK1_fi]-[ATF2i]	0	450
[CK1_fi]-[FOSi]	0	450
[CK1_fi]-[SRFi]	0	450
[CK1_fi]-[PTENi]	0	450
[CK1_fi]-[CFL_fi]	0	450
[CK1_fi]-[LIMK1i]	0	450
[CK1_fi]-[LIMK2i]	0	450
[CK1_fi]-[CDC42i]	0	450
[CK1_fi]-[ARHGAP24i]	0	450
[CK1_fi]-[RAC_fi]	0	316
[CK1_fi]-[TIAM1i]	0	450
[CK1_fi]-[RHOAi]	0	450
[CK1_fi]-[RND3i]	0	450
[CK1_fi]-[CASP3i]	0	450
[CK1_fi]-[JNK_fi]	0	250
[CK1_fi]-[MAP2K7i]	0	450
[CK1_fi]-[MAPK8IP3i]	0	450
[CK1_fi]-[ROCK1i]	0	450
[CK1_fi]-[Prosurvivali]	0	450
[CK1_fi]-[Antisurvivali]	0	450
[ITCHi]-[TP53i]	0	250
[ITCHi]-[NFKB_fi]	0	250
[ITCHi]-[IKBKBi]	0	207
[ITCHi]-[REL_fi]	0	250
[ITCHi]-[PIAS1i]	0	250
[ITCHi]-[AKT_fi]	0	220
[ITCHi]-[MAPK14i]	0	245
[ITCHi]-[CBPp300_ci]	0	228
[ITCHi]-[SKIi]	0	250
[ITCHi]-[PPM1Ai]	0	250
[ITCHi]-[ERK_fi]	0	111
[ITCHi]-[GSK3_fi]	0	250
[ITCHi]-[PPP1CAi]	0	250
[ITCHi]-[TAB_fi]	0	207
[ITCHi]-[MAP3K7i]	0	207
[ITCHi]-[SMAD4i]	0	250
[ITCHi]-[SMAD1i]	0	250
[ITCHi]-[SMAD5i]	0	250
[ITCHi]-[BMPR2i]	0	250
[ITCHi]-[ACVR1i]	0	250
[ITCHi]-[SRCi]	0	250
[ITCHi]-[SMAD3i]	0	250
[ITCHi]-[SHC1i]	0	229
[ITCHi]-[SMAD6i]	0	249
[ITCHi]-[TRAF6i]	0	229
[ITCHi]-[SMAD7i]	0	245
[ITCHi]-[SMURF1i]	0	229
[ITCHi]-[SMURF2i]	3	247
[ITCHi]-[SMAD2i]	0	238
[ITCHi]-[TGFBR2i]	0	250
[ITCHi]-[TGFBR1i]	0	250
[ITCHi]-[DVL_fi]	0	250
[ITCHi]-[DAAM1i]	0	250
[ITCHi]-[PARD6Ai]	0	250
[ITCHi]-[AP1_ci]	0	238
[ITCHi]-[MYCi]	0	222
[ITCHi]-[JUNi]	0	250
[ITCHi]-[ATF2i]	0	250
[ITCHi]-[FOSi]	0	250
[ITCHi]-[SRFi]	0	250
[ITCHi]-[PTENi]	0	250
[ITCHi]-[CFL_fi]	0	250
[ITCHi]-[LIMK1i]	0	250
[ITCHi]-[LIMK2i]	0	250
[ITCHi]-[CDC42i]	0	250
[ITCHi]-[ARHGAP24i]	0	250
[ITCHi]-[RAC_fi]	0	177
[ITCHi]-[TIAM1i]	0	250
[ITCHi]-[RHOAi]	0	250
[ITCHi]-[RND3i]	0	250
[ITCHi]-[CASP3i]	0	250
[ITCHi]-[JNK_fi]	0	250
[ITCHi]-[MAP2K7i]	0	250
[ITCHi]-[MAPK8IP3i]	0	250
[ITCHi]-[ROCK1i]	0	250
[ITCHi]-[Prosurvivali]	0	250
[ITCHi]-[Antisurvivali]	0	250
[TP53i]-[NFKB_fi]	0	450
[TP53i]-[IKBKBi]	0	396
[TP53i]-[REL_fi]	0	450
[TP53i]-[PIAS1i]	0	448
[TP53i]-[AKT_fi]	0	373
[TP53i]-[MAPK14i]	0	434
[TP53i]-[CBPp300_ci]	0	410
[TP53i]-[SKIi]	0	450
[TP53i]-[PPM1Ai]	0	450
[TP53i]-[ERK_fi]	0	261
[TP53i]-[GSK3_fi]	0	450
[TP53i]-[PPP1CAi]	0	450
[TP53i]-[TAB_fi]	0	396
[TP53i]-[MAP3K7i]	0	396
[TP53i]-[SMAD4i]	0	450
[TP53i]-[SMAD1i]	0	450
[TP53i]-[SMAD5i]	0	450
[TP53i]-[BMPR2i]	0	450
[TP53i]-[ACVR1i]	0	450
[TP53i]-[SRCi]	0	450
[TP53i]-[SMAD3i]	0	450
[TP53i]-[SHC1i]	0	415
[TP53i]-[SMAD6i]	0	446
[TP53i]-[TRAF6i]	0	424
[TP53i]-[SMAD7i]	0	448
[TP53i]-[SMURF1i]	0	429
[TP53i]-[SMURF2i]	0	450
[TP53i]-[SMAD2i]	0	397
[TP53i]-[TGFBR2i]	0	450
[TP53i]-[TGFBR1i]	0	450
[TP53i]-[DVL_fi]	0	450
[TP53i]-[DAAM1i]	0	450
[TP53i]-[PARD6Ai]	0	450
[TP53i]-[AP1_ci]	0	436
[TP53i]-[MYCi]	0	392
[TP53i]-[JUNi]	0	450
[TP53i]-[ATF2i]	0	450
[TP53i]-[FOSi]	0	450
[TP53i]-[SRFi]	0	450
[TP53i]-[PTENi]	0	450
[TP53i]-[CFL_fi]	0	450
[TP53i]-[LIMK1i]	0	450
[TP53i]-[LIMK2i]	0	450
[TP53i]-[CDC42i]	0	450
[TP53i]-[ARHGAP24i]	0	450
[TP53i]-[RAC_fi]	0	316
[TP53i]-[TIAM1i]	0	450
[TP53i]-[RHOAi]	0	450
[TP53i]-[RND3i]	0	450
[TP53i]-[CASP3i]	0	450
[TP53i]-[JNK_fi]	0	250
[TP53i]-[MAP2K7i]	0	450
[TP53i]-[MAPK8IP3i]	0	450
[TP53i]-[ROCK1i]	0	450
[TP53i]-[Prosurvivali]	0	450
[TP53i]-[Antisurvivali]	0	450
[NFKB_fi]-[IKBKBi]	0	396
[NFKB_fi]-[REL_fi]	0	450
[NFKB_fi]-[PIAS1i]	0	448
[NFKB_fi]-[AKT_fi]	0	217
[NFKB_fi]-[MAPK14i]	0	434
[NFKB_fi]-[CBPp300_ci]	0	410
[NFKB_fi]-[SKIi]	0	450
[NFKB_fi]-[PPM1Ai]	0	450
[NFKB_fi]-[ERK_fi]	0	261
[NFKB_fi]-[GSK3_fi]	0	450
[NFKB_fi]-[PPP1CAi]	0	450
[NFKB_fi]-[TAB_fi]	0	396
[NFKB_fi]-[MAP3K7i]	0	396
[NFKB_fi]-[SMAD4i]	0	450
[NFKB_fi]-[SMAD1i]	0	450
[NFKB_fi]-[SMAD5i]	0	450
[NFKB_fi]-[BMPR2i]	0	450
[NFKB_fi]-[ACVR1i]	0	450
[NFKB_fi]-[SRCi]	0	450
[NFKB_fi]-[SMAD3i]	0	450
[NFKB_fi]-[SHC1i]	0	415
[NFKB_fi]-[SMAD6i]	0	446
[NFKB_fi]-[TRAF6i]	0	424
[NFKB_fi]-[SMAD7i]	0	448
[NFKB_fi]-[SMURF1i]	0	429
[NFKB_fi]-[SMURF2i]	0	450
[NFKB_fi]-[SMAD2i]	0	397
[NFKB_fi]-[TGFBR2i]	0	450
[NFKB_fi]-[TGFBR1i]	0	450
[NFKB_fi]-[DVL_fi]	0	450
[NFKB_fi]-[DAAM1i]	0	450
[NFKB_fi]-[PARD6Ai]	0	450
[NFKB_fi]-[AP1_ci]	0	436
[NFKB_fi]-[MYCi]	0	392
[NFKB_fi]-[JUNi]	0	450
[NFKB_fi]-[ATF2i]	0	450
[NFKB_fi]-[FOSi]	0	450
[NFKB_fi]-[SRFi]	0	450
[NFKB_fi]-[PTENi]	0	450
[NFKB_fi]-[CFL_fi]	0	450
[NFKB_fi]-[LIMK1i]	0	450
[NFKB_fi]-[LIMK2i]	0	450
[NFKB_fi]-[CDC42i]	0	450
[NFKB_fi]-[ARHGAP24i]	0	450
[NFKB_fi]-[RAC_fi]	0	316
[NFKB_fi]-[TIAM1i]	0	450
[NFKB_fi]-[RHOAi]	0	450
[NFKB_fi]-[RND3i]	0	450
[NFKB_fi]-[CASP3i]	0	450
[NFKB_fi]-[JNK_fi]	0	250
[NFKB_fi]-[MAP2K7i]	0	450
[NFKB_fi]-[MAPK8IP3i]	0	450
[NFKB_fi]-[ROCK1i]	0	450
[NFKB_fi]-[Prosurvivali]	0	450
[NFKB_fi]-[Antisurvivali]	0	450
[IKBKBi]-[REL_fi]	0	396
[IKBKBi]-[PIAS1i]	0	396
[IKBKBi]-[AKT_fi]	0	314
[IKBKBi]-[MAPK14i]	0	380
[IKBKBi]-[CBPp300_ci]	0	354
[IKBKBi]-[SKIi]	0	396
[IKBKBi]-[PPM1Ai]	0	396
[IKBKBi]-[ERK_fi]	0	253
[IKBKBi]-[GSK3_fi]	0	396
[IKBKBi]-[PPP1CAi]	0	396
[IKBKBi]-[TAB_fi]	0	396
[IKBKBi]-[MAP3K7i]	0	396
[IKBKBi]-[SMAD4i]	0	396
[IKBKBi]-[SMAD1i]	0	396
[IKBKBi]-[SMAD5i]	0	396
[IKBKBi]-[BMPR2i]	0	396
[IKBKBi]-[ACVR1i]	0	396
[IKBKBi]-[SRCi]	0	396
[IKBKBi]-[SMAD3i]	0	396
[IKBKBi]-[SHC1i]	0	314
[IKBKBi]-[SMAD6i]	0	392
[IKBKBi]-[TRAF6i]	0	396
[IKBKBi]-[SMAD7i]	0	394
[IKBKBi]-[SMURF1i]	0	383
[IKBKBi]-[SMURF2i]	0	396
[IKBKBi]-[SMAD2i]	0	353
[IKBKBi]-[TGFBR2i]	0	396
[IKBKBi]-[TGFBR1i]	0	396
[IKBKBi]-[DVL_fi]	0	396
[IKBKBi]-[DAAM1i]	0	396
[IKBKBi]-[PARD6Ai]	0	396
[IKBKBi]-[AP1_ci]	0	396
[IKBKBi]-[MYCi]	0	345
[IKBKBi]-[JUNi]	0	396
[IKBKBi]-[ATF2i]	0	396
[IKBKBi]-[FOSi]	0	396
[IKBKBi]-[SRFi]	0	396
[IKBKBi]-[PTENi]	0	396
[IKBKBi]-[CFL_fi]	0	396
[IKBKBi]-[LIMK1i]	0	396
[IKBKBi]-[LIMK2i]	0	396
[IKBKBi]-[CDC42i]	0	396
[IKBKBi]-[ARHGAP24i]	0	396
[IKBKBi]-[RAC_fi]	0	262
[IKBKBi]-[TIAM1i]	0	396
[IKBKBi]-[RHOAi]	0	396
[IKBKBi]-[RND3i]	0	396
[IKBKBi]-[CASP3i]	0	396
[IKBKBi]-[JNK_fi]	0	207
[IKBKBi]-[MAP2K7i]	0	396
[IKBKBi]-[MAPK8IP3i]	0	396
[IKBKBi]-[ROCK1i]	0	396
[IKBKBi]-[Prosurvivali]	0	396
[IKBKBi]-[Antisurvivali]	0	396
[REL_fi]-[PIAS1i]	0	448
[REL_fi]-[AKT_fi]	0	373
[REL_fi]-[MAPK14i]	0	434
[REL_fi]-[CBPp300_ci]	0	410
[REL_fi]-[SKIi]	0	450
[REL_fi]-[PPM1Ai]	0	450
[REL_fi]-[ERK_fi]	0	261
[REL_fi]-[GSK3_fi]	0	450
[REL_fi]-[PPP1CAi]	0	450
[REL_fi]-[TAB_fi]	0	396
[REL_fi]-[MAP3K7i]	0	396
[REL_fi]-[SMAD4i]	0	450
[REL_fi]-[SMAD1i]	0	450
[REL_fi]-[SMAD5i]	0	450
[REL_fi]-[BMPR2i]	0	450
[REL_fi]-[ACVR1i]	0	450
[REL_fi]-[SRCi]	0	450
[REL_fi]-[SMAD3i]	0	450
[REL_fi]-[SHC1i]	0	415
[REL_fi]-[SMAD6i]	0	446
[REL_fi]-[TRAF6i]	0	424
[REL_fi]-[SMAD7i]	0	448
[REL_fi]-[SMURF1i]	0	429
[REL_fi]-[SMURF2i]	0	450
[REL_fi]-[SMAD2i]	0	397
[REL_fi]-[TGFBR2i]	0	450
[REL_fi]-[TGFBR1i]	0	450
[REL_fi]-[DVL_fi]	0	450
[REL_fi]-[DAAM1i]	0	450
[REL_fi]-[PARD6Ai]	0	450
[REL_fi]-[AP1_ci]	0	436
[REL_fi]-[MYCi]	0	392
[REL_fi]-[JUNi]	0	450
[REL_fi]-[ATF2i]	0	450
[REL_fi]-[FOSi]	0	450
[REL_fi]-[SRFi]	0	450
[REL_fi]-[PTENi]	0	450
[REL_fi]-[CFL_fi]	0	450
[REL_fi]-[LIMK1i]	0	450
[REL_fi]-[LIMK2i]	0	450
[REL_fi]-[CDC42i]	0	450
[REL_fi]-[ARHGAP24i]	0	450
[REL_fi]-[RAC_fi]	0	316
[REL_fi]-[TIAM1i]	0	450
[REL_fi]-[RHOAi]	0	450
[REL_fi]-[RND3i]	0	450
[REL_fi]-[CASP3i]	0	450
[REL_fi]-[JNK_fi]	0	250
[REL_fi]-[MAP2K7i]	0	450
[REL_fi]-[MAPK8IP3i]	0	450
[REL_fi]-[ROCK1i]	0	450
[REL_fi]-[Prosurvivali]	0	450
[REL_fi]-[Antisurvivali]	0	450
[PIAS1i]-[AKT_fi]	5	366
[PIAS1i]-[MAPK14i]	0	432
[PIAS1i]-[CBPp300_ci]	0	408
[PIAS1i]-[SKIi]	0	448
[PIAS1i]-[PPM1Ai]	0	448
[PIAS1i]-[ERK_fi]	0	259
[PIAS1i]-[GSK3_fi]	0	448
